reading_id,sensor_id,location,timestamp,temperature_celsius,humidity_percent,pressure_hpa,battery_level,signal_strength
READ_00004483,SENSOR_006,Building_B,2024-09-16T13:35:00,24.54,35.76,1015.96,32,-41
READ_00004484,SENSOR_043,Office_Floor_1,2024-09-16T13:40:00,22.71,45.67,1015.98,88,-70
READ_00004485,SENSOR_014,Building_A,2024-09-16T13:45:00,24.87,47.66,1013.8,44,-31
READ_00004486,SENSOR_031,Building_B,2024-09-16T13:50:00,23.52,31.29,1011.85,73,-64
READ_00004487,SENSOR_049,Office_Floor_2,2024-09-16T13:55:00,21.44,39.91,1009.41,68,-53
READ_00004488,SENSOR_013,Office_Floor_2,2024-09-16T14:00:00,20.75,62.94,1009.15,95,-55
READ_00004489,SENSOR_010,Building_A,2024-09-16T14:05:00,26.71,39.25,1005.14,84,-62
READ_00004490,SENSOR_021,Building_A,2024-09-16T14:10:00,18.22,49.58,1010.2,95,-55
READ_00004491,SENSOR_037,Office_Floor_1,2024-09-16T14:15:00,19.81,61.15,1012.92,86,-34
READ_00004492,SENSOR_008,Office_Floor_1,2024-09-16T14:20:00,21.06,38.5,1001.19,22,-84
READ_00004493,SENSOR_011,Warehouse_2,2024-09-16T14:25:00,24.39,32.38,1011.77,43,-34
READ_00004494,SENSOR_007,Office_Floor_1,2024-09-16T14:30:00,20.73,35.84,1015.75,72,-84
READ_00004495,SENSOR_038,Building_A,2024-09-16T14:35:00,22.44,51.12,1016.56,92,-46
READ_00004496,SENSOR_011,Warehouse_1,2024-09-16T14:40:00,19.83,24.3,1011.59,20,-77
READ_00004497,SENSOR_042,Warehouse_2,2024-09-16T14:45:00,20.96,31.16,1010.22,63,-60
READ_00004498,SENSOR_004,Warehouse_1,2024-09-16T14:50:00,22.51,32.25,1006.5,27,-75
READ_00004499,SENSOR_020,Warehouse_1,2024-09-16T14:55:00,24.19,45.91,1009.95,49,-36
READ_00004500,SENSOR_013,Office_Floor_1,2024-09-16T15:00:00,25.73,39.85,1008.69,60,-88
READ_00004501,SENSOR_041,Warehouse_2,2024-09-16T15:05:00,21.63,41.96,1014.82,32,-85
READ_00004502,SENSOR_010,Office_Floor_2,2024-09-16T15:10:00,18.33,29.45,1014.63,45,-78
READ_00004503,SENSOR_033,Office_Floor_2,2024-09-16T15:15:00,26.36,51.06,1008.35,51,-82
READ_00004504,SENSOR_025,Office_Floor_2,2024-09-16T15:20:00,16.71,33.98,1009.39,44,-43
READ_00004505,SENSOR_008,Office_Floor_2,2024-09-16T15:25:00,23.05,56.91,1010.75,57,-40
READ_00004506,SENSOR_034,Warehouse_1,2024-09-16T15:30:00,21.2,32.6,1011.64,54,-77
READ_00004507,SENSOR_037,Office_Floor_2,2024-09-16T15:35:00,21.74,45.07,1012.26,32,-30
READ_00004508,SENSOR_016,Warehouse_2,2024-09-16T15:40:00,18.9,39.94,1015.17,35,-55
READ_00004509,SENSOR_011,Office_Floor_1,2024-09-16T15:45:00,21.46,52.52,1010.36,98,-56
READ_00004510,SENSOR_020,Building_A,2024-09-16T15:50:00,23.0,38.35,1008.79,95,-52
READ_00004511,SENSOR_016,Warehouse_1,2024-09-16T15:55:00,21.09,40.9,1009.61,73,-84
READ_00004512,SENSOR_004,Building_B,2024-09-16T16:00:00,23.75,46.44,1015.63,85,-56
READ_00004513,SENSOR_011,Building_A,2024-09-16T16:05:00,23.06,49.53,1012.23,63,-79
READ_00004514,SENSOR_037,Office_Floor_2,2024-09-16T16:10:00,22.48,50.77,1004.72,85,-49
READ_00004515,SENSOR_028,Warehouse_2,2024-09-16T16:15:00,23.76,55.77,1014.98,74,-59
READ_00004516,SENSOR_038,Office_Floor_1,2024-09-16T16:20:00,22.54,51.54,1011.58,27,-31
READ_00004517,SENSOR_029,Building_B,2024-09-16T16:25:00,21.23,26.53,1006.15,97,-37
READ_00004518,SENSOR_044,Office_Floor_2,2024-09-16T16:30:00,22.2,39.86,1013.49,43,-76
READ_00004519,SENSOR_048,Warehouse_1,2024-09-16T16:35:00,23.38,43.79,1021.89,100,-44
READ_00004520,SENSOR_036,Office_Floor_1,2024-09-16T16:40:00,20.11,47.74,1023.5,25,-44
READ_00004521,SENSOR_032,Warehouse_2,2024-09-16T16:45:00,21.56,39.1,1012.72,37,-71
READ_00004522,SENSOR_020,Building_A,2024-09-16T16:50:00,24.06,50.98,1007.03,96,-61
READ_00004523,SENSOR_007,Warehouse_2,2024-09-16T16:55:00,23.17,57.75,1016.58,78,-60
READ_00004524,SENSOR_038,Warehouse_1,2024-09-16T17:00:00,21.89,51.89,1013.67,29,-85
READ_00004525,SENSOR_012,Office_Floor_2,2024-09-16T17:05:00,23.09,45.23,1010.65,88,-83
READ_00004526,SENSOR_004,Warehouse_1,2024-09-16T17:10:00,20.28,43.0,1015.33,70,-71
READ_00004527,SENSOR_018,Office_Floor_2,2024-09-16T17:15:00,25.43,38.26,1018.36,94,-77
READ_00004528,SENSOR_036,Warehouse_1,2024-09-16T17:20:00,25.09,54.11,1008.61,30,-33
READ_00004529,SENSOR_032,Building_B,2024-09-16T17:25:00,20.14,52.33,1013.16,25,-68
READ_00004530,SENSOR_045,Building_A,2024-09-16T17:30:00,26.85,42.21,1014.2,31,-54
READ_00004531,SENSOR_033,Warehouse_1,2024-09-16T17:35:00,27.15,46.84,1006.31,66,-57
READ_00004532,SENSOR_030,Office_Floor_2,2024-09-16T17:40:00,23.25,50.04,1017.58,84,-44
READ_00004533,SENSOR_018,Warehouse_2,2024-09-16T17:45:00,16.76,47.82,1021.23,37,-44
READ_00004534,SENSOR_044,Warehouse_1,2024-09-16T17:50:00,21.02,29.61,1013.41,72,-59
READ_00004535,SENSOR_041,Office_Floor_1,2024-09-16T17:55:00,19.45,35.7,1017.2,70,-70
READ_00004536,SENSOR_022,Office_Floor_1,2024-09-16T18:00:00,21.41,41.92,1009.35,80,-34
READ_00004537,SENSOR_039,Office_Floor_2,2024-09-16T18:05:00,22.3,42.3,1017.71,61,-32
READ_00004538,SENSOR_004,Building_A,2024-09-16T18:10:00,21.16,30.71,1016.09,57,-53
READ_00004539,SENSOR_016,Office_Floor_2,2024-09-16T18:15:00,28.75,50.17,1017.14,36,-49
READ_00004540,SENSOR_014,Office_Floor_1,2024-09-16T18:20:00,20.59,64.94,1003.4,33,-63
READ_00004541,SENSOR_048,Office_Floor_2,2024-09-16T18:25:00,20.7,54.11,1021.87,81,-36
READ_00004542,SENSOR_026,Building_A,2024-09-16T18:30:00,25.38,49.39,1006.22,74,-47
READ_00004543,SENSOR_009,Office_Floor_1,2024-09-16T18:35:00,21.37,44.06,1010.63,57,-39
READ_00004544,SENSOR_026,Warehouse_1,2024-09-16T18:40:00,21.79,30.69,1027.32,20,-50
READ_00004545,SENSOR_025,Warehouse_2,2024-09-16T18:45:00,18.43,31.29,1009.66,27,-70
READ_00004546,SENSOR_021,Building_A,2024-09-16T18:50:00,23.76,64.71,1019.52,70,-55
READ_00004547,SENSOR_006,Building_A,2024-09-16T18:55:00,21.24,41.67,1012.47,78,-65
READ_00004548,SENSOR_047,Office_Floor_2,2024-09-16T19:00:00,23.85,44.01,1017.05,68,-75
READ_00004549,SENSOR_018,Warehouse_1,2024-09-16T19:05:00,24.08,32.38,1015.77,60,-69
READ_00004550,SENSOR_034,Building_A,2024-09-16T19:10:00,23.82,35.63,1003.82,26,-51
READ_00004551,SENSOR_042,Warehouse_1,2024-09-16T19:15:00,17.54,29.91,1018.3,80,-32
READ_00004552,SENSOR_015,Building_A,2024-09-16T19:20:00,27.28,50.04,1011.14,66,-80
READ_00004553,SENSOR_007,Office_Floor_1,2024-09-16T19:25:00,20.15,50.05,1011.59,29,-86
READ_00004554,SENSOR_035,Warehouse_2,2024-09-16T19:30:00,29.49,28.46,1018.8,44,-32
READ_00004555,SENSOR_039,Warehouse_2,2024-09-16T19:35:00,17.87,51.4,1016.78,78,-77
READ_00004556,SENSOR_040,Building_A,2024-09-16T19:40:00,20.94,40.31,1008.72,67,-40
READ_00004557,SENSOR_047,Building_A,2024-09-16T19:45:00,19.22,51.08,1006.49,91,-76
READ_00004558,SENSOR_050,Building_A,2024-09-16T19:50:00,19.53,37.59,1013.65,59,-73
READ_00004559,SENSOR_048,Warehouse_1,2024-09-16T19:55:00,17.38,42.54,1018.05,63,-39
READ_00004560,SENSOR_020,Warehouse_2,2024-09-16T20:00:00,21.75,46.72,1008.93,57,-43
READ_00004561,SENSOR_038,Warehouse_1,2024-09-16T20:05:00,22.55,51.0,1007.53,41,-76
READ_00004562,SENSOR_010,Office_Floor_2,2024-09-16T20:10:00,21.78,28.75,1010.32,96,-70
READ_00004563,SENSOR_029,Building_B,2024-09-16T20:15:00,23.4,49.26,1013.38,64,-35
READ_00004564,SENSOR_015,Building_B,2024-09-16T20:20:00,25.46,35.47,1008.55,29,-37
READ_00004565,SENSOR_035,Warehouse_1,2024-09-16T20:25:00,23.9,39.69,1015.9,58,-72
READ_00004566,SENSOR_010,Warehouse_1,2024-09-16T20:30:00,21.38,45.8,1014.63,33,-36
READ_00004567,SENSOR_030,Building_B,2024-09-16T20:35:00,17.77,52.58,1012.28,35,-39
READ_00004568,SENSOR_026,Office_Floor_1,2024-09-16T20:40:00,21.17,61.9,1008.59,28,-37
READ_00004569,SENSOR_032,Warehouse_2,2024-09-16T20:45:00,19.41,52.18,1014.93,42,-38
READ_00004570,SENSOR_003,Office_Floor_1,2024-09-16T20:50:00,20.73,41.51,1017.08,29,-55
READ_00004571,SENSOR_009,Warehouse_2,2024-09-16T20:55:00,22.96,64.97,1008.81,75,-55
READ_00004572,SENSOR_026,Warehouse_2,2024-09-16T21:00:00,18.86,47.95,1016.88,57,-54
READ_00004573,SENSOR_001,Building_A,2024-09-16T21:05:00,18.99,51.31,1019.03,44,-36
READ_00004574,SENSOR_046,Warehouse_2,2024-09-16T21:10:00,20.59,25.94,1019.09,79,-55
READ_00004575,SENSOR_003,Warehouse_2,2024-09-16T21:15:00,19.6,53.18,1010.98,83,-55
READ_00004576,SENSOR_034,Office_Floor_2,2024-09-16T21:20:00,26.45,61.4,1006.83,85,-36
READ_00004577,SENSOR_024,Office_Floor_2,2024-09-16T21:25:00,25.66,44.06,1013.52,43,-40
READ_00004578,SENSOR_018,Warehouse_2,2024-09-16T21:30:00,25.18,32.45,1018.32,78,-33
READ_00004579,SENSOR_042,Office_Floor_2,2024-09-16T21:35:00,20.0,37.61,1013.16,40,-35
READ_00004580,SENSOR_018,Office_Floor_1,2024-09-16T21:40:00,20.29,39.22,1007.59,94,-31
READ_00004581,SENSOR_007,Office_Floor_2,2024-09-16T21:45:00,24.33,42.29,1010.63,82,-88
READ_00004582,SENSOR_020,Building_A,2024-09-16T21:50:00,26.3,39.58,1016.0,80,-54
READ_00004583,SENSOR_044,Office_Floor_2,2024-09-16T21:55:00,24.78,42.02,1014.2,30,-43
READ_00004584,SENSOR_003,Building_A,2024-09-16T22:00:00,22.0,45.81,1013.67,87,-82
READ_00004585,SENSOR_012,Office_Floor_1,2024-09-16T22:05:00,19.78,43.56,1012.02,77,-49
READ_00004586,SENSOR_024,Building_B,2024-09-16T22:10:00,18.44,62.81,998.03,85,-71
READ_00004587,SENSOR_017,Warehouse_2,2024-09-16T22:15:00,21.42,61.65,1002.52,73,-88
READ_00004588,SENSOR_042,Office_Floor_2,2024-09-16T22:20:00,17.44,36.34,1016.71,21,-41
READ_00004589,SENSOR_037,Office_Floor_1,2024-09-16T22:25:00,20.93,32.41,1014.12,74,-68
READ_00004590,SENSOR_036,Office_Floor_1,2024-09-16T22:30:00,23.57,40.12,1012.97,74,-86
READ_00004591,SENSOR_023,Office_Floor_2,2024-09-16T22:35:00,22.21,34.83,1008.68,95,-53
READ_00004592,SENSOR_037,Office_Floor_1,2024-09-16T22:40:00,26.74,49.08,1012.03,97,-69
READ_00004593,SENSOR_050,Warehouse_1,2024-09-16T22:45:00,18.4,43.77,1015.85,90,-55
READ_00004594,SENSOR_001,Warehouse_1,2024-09-16T22:50:00,26.2,37.86,1018.47,67,-69
READ_00004595,SENSOR_033,Warehouse_1,2024-09-16T22:55:00,20.21,55.43,1019.16,93,-89
READ_00004596,SENSOR_046,Office_Floor_2,2024-09-16T23:00:00,21.08,34.3,1020.17,78,-59
READ_00004597,SENSOR_033,Office_Floor_2,2024-09-16T23:05:00,15.8,41.29,1014.5,100,-45
READ_00004598,SENSOR_027,Warehouse_1,2024-09-16T23:10:00,21.18,45.06,1019.26,75,-47
READ_00004599,SENSOR_031,Warehouse_2,2024-09-16T23:15:00,19.36,54.91,1011.47,87,-63
READ_00004600,SENSOR_024,Office_Floor_2,2024-09-16T23:20:00,20.98,55.26,1016.75,48,-89
READ_00004601,SENSOR_049,Office_Floor_2,2024-09-16T23:25:00,21.4,41.54,1010.77,90,-39
READ_00004602,SENSOR_014,Warehouse_2,2024-09-16T23:30:00,28.4,67.89,1015.99,26,-41
READ_00004603,SENSOR_002,Warehouse_1,2024-09-16T23:35:00,23.38,46.09,1009.45,61,-30
READ_00004604,SENSOR_011,Office_Floor_2,2024-09-16T23:40:00,17.5,40.32,1011.71,55,-41
READ_00004605,SENSOR_004,Building_A,2024-09-16T23:45:00,19.67,54.14,1014.06,57,-64
READ_00004606,SENSOR_007,Warehouse_1,2024-09-16T23:50:00,22.78,51.71,1008.64,25,-49
READ_00004607,SENSOR_014,Warehouse_2,2024-09-16T23:55:00,18.29,70.69,1011.62,76,-66
READ_00004608,SENSOR_015,Building_A,2024-09-17T00:00:00,19.3,30.07,1005.32,98,-79
READ_00004609,SENSOR_022,Office_Floor_2,2024-09-17T00:05:00,23.89,62.75,1017.09,94,-74
READ_00004610,SENSOR_017,Office_Floor_1,2024-09-17T00:10:00,21.76,45.86,1013.43,97,-52
READ_00004611,SENSOR_032,Building_B,2024-09-17T00:15:00,22.66,35.31,1012.45,99,-66
READ_00004612,SENSOR_006,Office_Floor_2,2024-09-17T00:20:00,19.63,55.81,1012.7,64,-89
READ_00004613,SENSOR_043,Building_A,2024-09-17T00:25:00,20.23,32.72,1013.18,23,-67
READ_00004614,SENSOR_023,Office_Floor_2,2024-09-17T00:30:00,30.58,52.26,1008.9,83,-34
READ_00004615,SENSOR_050,Building_B,2024-09-17T00:35:00,19.2,39.86,1009.49,33,-74
READ_00004616,SENSOR_027,Office_Floor_2,2024-09-17T00:40:00,24.76,45.84,1013.81,23,-77
READ_00004617,SENSOR_009,Office_Floor_1,2024-09-17T00:45:00,22.51,40.74,1019.02,85,-30
READ_00004618,SENSOR_033,Office_Floor_2,2024-09-17T00:50:00,21.39,52.82,1018.58,84,-38
READ_00004619,SENSOR_006,Building_A,2024-09-17T00:55:00,26.52,61.53,1031.57,91,-59
READ_00004620,SENSOR_004,Building_B,2024-09-17T01:00:00,21.79,48.98,1011.89,97,-37
READ_00004621,SENSOR_007,Building_A,2024-09-17T01:05:00,21.63,27.93,1015.32,69,-72
READ_00004622,SENSOR_025,Office_Floor_1,2024-09-17T01:10:00,19.64,26.99,1009.82,74,-68
READ_00004623,SENSOR_041,Warehouse_1,2024-09-17T01:15:00,20.93,52.98,1009.01,26,-56
READ_00004624,SENSOR_020,Building_A,2024-09-17T01:20:00,21.75,31.69,1007.82,93,-32
READ_00004625,SENSOR_018,Building_A,2024-09-17T01:25:00,18.42,58.43,1011.16,85,-66
READ_00004626,SENSOR_037,Building_A,2024-09-17T01:30:00,22.39,52.88,1013.74,61,-34
READ_00004627,SENSOR_010,Office_Floor_1,2024-09-17T01:35:00,18.55,32.49,1005.6,59,-88
READ_00004628,SENSOR_003,Office_Floor_1,2024-09-17T01:40:00,24.11,44.2,1017.04,87,-78
READ_00004629,SENSOR_002,Warehouse_2,2024-09-17T01:45:00,19.4,46.61,1006.32,62,-47
READ_00004630,SENSOR_039,Warehouse_2,2024-09-17T01:50:00,24.66,36.85,1016.03,45,-66
READ_00004631,SENSOR_004,Office_Floor_2,2024-09-17T01:55:00,23.63,46.57,1015.8,29,-83
READ_00004632,SENSOR_041,Building_A,2024-09-17T02:00:00,24.27,51.24,1016.37,68,-44
READ_00004633,SENSOR_012,Office_Floor_1,2024-09-17T02:05:00,19.19,61.45,1011.47,51,-71
READ_00004634,SENSOR_008,Office_Floor_2,2024-09-17T02:10:00,23.96,42.63,1014.69,74,-83
READ_00004635,SENSOR_008,Office_Floor_1,2024-09-17T02:15:00,27.36,53.78,1005.17,26,-36
READ_00004636,SENSOR_028,Building_A,2024-09-17T02:20:00,21.68,59.35,1016.95,78,-65
READ_00004637,SENSOR_044,Building_A,2024-09-17T02:25:00,19.63,64.04,1011.53,37,-80
READ_00004638,SENSOR_009,Warehouse_2,2024-09-17T02:30:00,19.8,45.29,1015.69,32,-44
READ_00004639,SENSOR_048,Warehouse_2,2024-09-17T02:35:00,26.82,51.4,1015.23,52,-68
READ_00004640,SENSOR_028,Office_Floor_1,2024-09-17T02:40:00,27.74,22.79,1013.17,54,-63
READ_00004641,SENSOR_032,Office_Floor_1,2024-09-17T02:45:00,22.44,52.11,1025.51,22,-53
READ_00004642,SENSOR_045,Building_A,2024-09-17T02:50:00,19.76,40.79,1013.11,52,-90
READ_00004643,SENSOR_022,Office_Floor_2,2024-09-17T02:55:00,20.56,47.55,1004.0,56,-52
READ_00004644,SENSOR_029,Office_Floor_1,2024-09-17T03:00:00,21.07,31.27,1013.48,74,-40
READ_00004645,SENSOR_033,Warehouse_2,2024-09-17T03:05:00,23.73,49.2,1012.07,50,-43
READ_00004646,SENSOR_011,Building_A,2024-09-17T03:10:00,22.12,43.96,1006.2,39,-81
READ_00004647,SENSOR_004,Office_Floor_2,2024-09-17T03:15:00,21.52,44.63,1017.54,76,-84
READ_00004648,SENSOR_022,Office_Floor_1,2024-09-17T03:20:00,24.42,46.94,1006.56,41,-40
READ_00004649,SENSOR_030,Building_A,2024-09-17T03:25:00,22.32,46.31,1013.97,45,-84
READ_00004650,SENSOR_046,Warehouse_1,2024-09-17T03:30:00,19.77,34.66,1013.47,36,-33
READ_00004651,SENSOR_041,Warehouse_1,2024-09-17T03:35:00,24.91,40.14,1015.54,38,-69
READ_00004652,SENSOR_015,Building_B,2024-09-17T03:40:00,26.6,53.73,1016.81,23,-37
READ_00004653,SENSOR_035,Warehouse_2,2024-09-17T03:45:00,22.73,49.91,1012.2,83,-90
READ_00004654,SENSOR_045,Building_A,2024-09-17T03:50:00,20.42,43.65,1022.55,51,-55
READ_00004655,SENSOR_029,Office_Floor_1,2024-09-17T03:55:00,21.22,48.4,1015.63,47,-49
READ_00004656,SENSOR_014,Building_B,2024-09-17T04:00:00,19.39,42.07,1016.98,62,-43
READ_00004657,SENSOR_006,Office_Floor_1,2024-09-17T04:05:00,20.69,42.6,1015.84,33,-88
READ_00004658,SENSOR_013,Warehouse_2,2024-09-17T04:10:00,20.52,35.62,1013.02,78,-32
READ_00004659,SENSOR_009,Office_Floor_2,2024-09-17T04:15:00,27.69,49.97,1010.86,58,-74
READ_00004660,SENSOR_027,Building_B,2024-09-17T04:20:00,23.45,50.09,999.32,84,-64
READ_00004661,SENSOR_005,Warehouse_1,2024-09-17T04:25:00,23.96,42.92,1011.19,87,-38
READ_00004662,SENSOR_041,Building_A,2024-09-17T04:30:00,21.09,57.37,1020.49,48,-70
READ_00004663,SENSOR_009,Office_Floor_1,2024-09-17T04:35:00,23.09,35.45,1016.06,61,-72
READ_00004664,SENSOR_001,Warehouse_2,2024-09-17T04:40:00,22.85,49.18,1006.82,26,-31
READ_00004665,SENSOR_032,Warehouse_2,2024-09-17T04:45:00,16.58,25.55,1006.68,69,-77
READ_00004666,SENSOR_001,Office_Floor_2,2024-09-17T04:50:00,22.49,45.06,1003.64,43,-41
READ_00004667,SENSOR_019,Warehouse_1,2024-09-17T04:55:00,18.37,29.11,1010.59,37,-32
READ_00004668,SENSOR_044,Warehouse_2,2024-09-17T05:00:00,17.97,45.15,1014.92,86,-48
READ_00004669,SENSOR_042,Warehouse_1,2024-09-17T05:05:00,20.33,52.98,1004.03,77,-76
READ_00004670,SENSOR_041,Warehouse_1,2024-09-17T05:10:00,20.21,27.24,1010.64,66,-67
READ_00004671,SENSOR_012,Office_Floor_2,2024-09-17T05:15:00,23.81,40.51,1010.9,33,-79
READ_00004672,SENSOR_001,Warehouse_1,2024-09-17T05:20:00,24.08,34.6,1006.53,22,-64
READ_00004673,SENSOR_035,Building_A,2024-09-17T05:25:00,24.04,44.31,1017.86,90,-37
READ_00004674,SENSOR_028,Building_B,2024-09-17T05:30:00,25.9,30.12,1009.24,59,-39
READ_00004675,SENSOR_032,Office_Floor_2,2024-09-17T05:35:00,25.51,47.24,1004.96,69,-83
READ_00004676,SENSOR_017,Warehouse_2,2024-09-17T05:40:00,18.41,59.37,1015.17,34,-47
READ_00004677,SENSOR_007,Office_Floor_2,2024-09-17T05:45:00,19.97,61.66,1005.09,85,-71
READ_00004678,SENSOR_028,Office_Floor_1,2024-09-17T05:50:00,21.16,53.71,1009.29,82,-32
READ_00004679,SENSOR_030,Office_Floor_1,2024-09-17T05:55:00,24.86,25.66,1021.76,58,-54
READ_00004680,SENSOR_047,Warehouse_2,2024-09-17T06:00:00,19.96,62.65,1015.63,57,-59
READ_00004681,SENSOR_034,Warehouse_1,2024-09-17T06:05:00,22.64,41.06,1011.69,65,-53
READ_00004682,SENSOR_019,Office_Floor_1,2024-09-17T06:10:00,18.89,56.47,1015.45,31,-85
READ_00004683,SENSOR_046,Office_Floor_1,2024-09-17T06:15:00,19.73,20.54,997.74,23,-63
READ_00004684,SENSOR_046,Office_Floor_1,2024-09-17T06:20:00,20.12,34.49,1022.73,87,-37
READ_00004685,SENSOR_044,Building_A,2024-09-17T06:25:00,17.45,45.35,1017.69,69,-89
READ_00004686,SENSOR_014,Office_Floor_2,2024-09-17T06:30:00,18.66,38.45,1005.12,30,-62
READ_00004687,SENSOR_038,Warehouse_2,2024-09-17T06:35:00,25.96,48.08,1018.16,49,-49
READ_00004688,SENSOR_003,Office_Floor_1,2024-09-17T06:40:00,25.11,47.34,1012.27,86,-32
READ_00004689,SENSOR_043,Building_A,2024-09-17T06:45:00,24.42,43.84,1017.42,85,-35
READ_00004690,SENSOR_046,Building_A,2024-09-17T06:50:00,14.85,49.89,1020.3,51,-62
READ_00004691,SENSOR_026,Building_B,2024-09-17T06:55:00,19.37,45.48,1019.55,58,-52
READ_00004692,SENSOR_039,Warehouse_1,2024-09-17T07:00:00,25.47,40.31,1018.36,30,-77
READ_00004693,SENSOR_013,Building_B,2024-09-17T07:05:00,26.88,31.67,1019.22,100,-85
READ_00004694,SENSOR_027,Office_Floor_1,2024-09-17T07:10:00,25.59,47.98,1012.21,87,-54
READ_00004695,SENSOR_043,Office_Floor_1,2024-09-17T07:15:00,26.55,48.39,1010.03,94,-69
READ_00004696,SENSOR_048,Warehouse_1,2024-09-17T07:20:00,18.49,41.27,1015.41,36,-56
READ_00004697,SENSOR_019,Building_B,2024-09-17T07:25:00,22.84,69.06,1022.47,65,-73
READ_00004698,SENSOR_011,Building_B,2024-09-17T07:30:00,25.92,70.27,1018.67,33,-75
READ_00004699,SENSOR_012,Warehouse_2,2024-09-17T07:35:00,22.23,52.99,1014.72,52,-47
READ_00004700,SENSOR_049,Office_Floor_1,2024-09-17T07:40:00,17.96,40.77,1012.76,91,-65
READ_00004701,SENSOR_034,Building_B,2024-09-17T07:45:00,17.48,39.97,1012.48,89,-43
READ_00004702,SENSOR_026,Warehouse_2,2024-09-17T07:50:00,23.27,43.89,1012.63,44,-31
READ_00004703,SENSOR_038,Warehouse_1,2024-09-17T07:55:00,25.6,57.39,1018.33,80,-76
READ_00004704,SENSOR_025,Office_Floor_2,2024-09-17T08:00:00,21.93,51.48,1013.27,66,-74
READ_00004705,SENSOR_013,Office_Floor_2,2024-09-17T08:05:00,23.49,68.28,999.76,37,-48
READ_00004706,SENSOR_003,Building_B,2024-09-17T08:10:00,20.01,39.65,1021.49,47,-77
READ_00004707,SENSOR_032,Office_Floor_2,2024-09-17T08:15:00,22.28,52.61,1018.15,70,-63
READ_00004708,SENSOR_049,Building_A,2024-09-17T08:20:00,16.76,34.35,1008.32,61,-89
READ_00004709,SENSOR_005,Building_A,2024-09-17T08:25:00,25.19,41.88,1017.48,67,-42
READ_00004710,SENSOR_019,Building_B,2024-09-17T08:30:00,21.35,42.04,1021.74,35,-44
READ_00004711,SENSOR_005,Office_Floor_2,2024-09-17T08:35:00,22.3,52.3,1016.09,43,-58
READ_00004712,SENSOR_016,Office_Floor_1,2024-09-17T08:40:00,22.27,39.95,1022.1,92,-40
READ_00004713,SENSOR_027,Building_B,2024-09-17T08:45:00,19.89,31.17,1020.12,20,-54
READ_00004714,SENSOR_034,Office_Floor_1,2024-09-17T08:50:00,17.09,37.77,1022.92,20,-52
READ_00004715,SENSOR_047,Office_Floor_1,2024-09-17T08:55:00,21.43,60.59,1013.88,29,-66
READ_00004716,SENSOR_050,Building_A,2024-09-17T09:00:00,19.17,23.05,1005.96,41,-55
READ_00004717,SENSOR_047,Office_Floor_2,2024-09-17T09:05:00,20.82,46.51,1001.41,82,-75
READ_00004718,SENSOR_036,Building_B,2024-09-17T09:10:00,17.58,33.47,1002.9,89,-60
READ_00004719,SENSOR_043,Warehouse_1,2024-09-17T09:15:00,24.78,47.9,1016.18,20,-40
READ_00004720,SENSOR_049,Office_Floor_1,2024-09-17T09:20:00,17.43,55.1,1012.17,63,-71
READ_00004721,SENSOR_045,Building_A,2024-09-17T09:25:00,25.79,31.56,1010.54,65,-30
READ_00004722,SENSOR_025,Building_A,2024-09-17T09:30:00,20.06,38.46,1019.16,45,-90
READ_00004723,SENSOR_030,Warehouse_1,2024-09-17T09:35:00,18.93,39.11,1011.34,38,-48
READ_00004724,SENSOR_016,Building_B,2024-09-17T09:40:00,21.96,53.19,1010.36,95,-80
READ_00004725,SENSOR_016,Office_Floor_2,2024-09-17T09:45:00,21.45,30.54,1018.04,80,-35
READ_00004726,SENSOR_006,Building_B,2024-09-17T09:50:00,20.86,41.82,1007.18,90,-47
READ_00004727,SENSOR_013,Office_Floor_1,2024-09-17T09:55:00,18.48,52.76,1013.82,34,-80
READ_00004728,SENSOR_038,Office_Floor_1,2024-09-17T10:00:00,20.85,55.19,1011.23,59,-30
READ_00004729,SENSOR_032,Warehouse_1,2024-09-17T10:05:00,24.89,65.12,1007.27,51,-62
READ_00004730,SENSOR_006,Warehouse_2,2024-09-17T10:10:00,20.41,39.0,1014.6,61,-88
READ_00004731,SENSOR_001,Building_A,2024-09-17T10:15:00,21.39,34.28,1011.53,68,-55
READ_00004732,SENSOR_031,Warehouse_1,2024-09-17T10:20:00,22.13,43.98,1007.47,92,-42
READ_00004733,SENSOR_003,Warehouse_1,2024-09-17T10:25:00,25.38,42.93,1006.76,37,-75
READ_00004734,SENSOR_006,Office_Floor_2,2024-09-17T10:30:00,22.63,43.18,1008.33,63,-60
READ_00004735,SENSOR_021,Warehouse_1,2024-09-17T10:35:00,24.6,30.91,1012.45,49,-50
READ_00004736,SENSOR_002,Building_A,2024-09-17T10:40:00,18.07,49.04,1014.48,46,-34
READ_00004737,SENSOR_002,Building_B,2024-09-17T10:45:00,24.89,19.58,1020.51,89,-32
READ_00004738,SENSOR_002,Building_A,2024-09-17T10:50:00,26.79,48.46,1011.58,23,-90
READ_00004739,SENSOR_034,Building_A,2024-09-17T10:55:00,23.7,35.87,1016.75,60,-35
READ_00004740,SENSOR_006,Building_A,2024-09-17T11:00:00,25.74,55.87,1003.9,82,-48
READ_00004741,SENSOR_041,Warehouse_2,2024-09-17T11:05:00,20.83,56.1,1023.53,64,-42
READ_00004742,SENSOR_010,Warehouse_2,2024-09-17T11:10:00,22.01,39.91,1013.25,68,-82
