InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
578155,20675,BLUE POLKADOT BOWL,2,2011-11-23 11:32:00,1.25,12748.0,United Kingdom,2.5
572295,21060,PARTY INVITES BALLOON GIRL,3,2011-10-23 13:49:00,0.85,16686.0,United Kingdom,2.55
576689,23365,SET 12 COLOUR PENCILS LOVE LONDON,24,2011-11-16 12:18:00,0.65,16657.0,United Kingdom,15.600000000000001
538883,22179,SET 10 LIGHTS NIGHT OWL,1,2010-12-14 15:56:00,13.57,,United Kingdom,13.57
542541,21128,GOLD FISHING GNOME,1,2011-01-28 14:25:00,12.46,,United Kingdom,12.46
579400,23163,REGENCY SUGAR TONGS,8,2011-11-29 12:10:00,2.49,17306.0,United Kingdom,19.92
554672,84192,ASSORTED COLOUR METAL CAT ,3,2011-04-11 16:56:00,1.25,TEST,United Kingdom,3.75
550636,22281,EASTER TREE YELLOW BIRDS,1,2011-04-19 15:37:00,12.46,,United Kingdom,12.46
555602,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,24,2011-06-06 11:26:00,0.79,16235.0,United Kingdom,18.96
580636,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-12-05 12:33:00,1.25,16746.0,United Kingdom,15.0
546430,22467,GUMBALL COAT RACK,2,2011-03-13 15:55:00,0.0,15918.0,United Kingdom,0.0
567671,22694,WICKER STAR ,3,2011-09-21 15:34:00,4.13,,United Kingdom,12.39
562043,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-08-02 10:19:00,0.39,15342.0,United Kingdom,9.36
554365,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-05-24 10:22:00,1.25,13089.0,United Kingdom,15.0
557481,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-06-20 14:11:00,2.46,,United Kingdom,7.38
559131,84879,ASSORTED COLOUR BIRD ORNAMENT,80,2011-07-06 13:04:00,1.69,18144.0,United Kingdom,135.2
550673,22284,HEN HOUSE DECORATION,12,2011-04-20 10:28:00,0.0,12971.0,United Kingdom,-1.1775123838581503
558623,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-06-30 16:52:00,3.75,12395.0,Belgium,15.0
537237,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-06 09:58:00,7.62,,United Kingdom,7.62
551057,22097,SWALLOW SQUARE TISSUE BOX,1,2011-04-26 11:59:00,1.25,0,United Kingdom,1.25
557644,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,2011-06-21 17:06:00,12.46,,United Kingdom,12.46
C569985,21915,RED  HARMONICA IN BOX ,-12,2011-10-06 19:51:00,0.0,15365.0,United Kingdom,-0.0
566290,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2026-01-23 12:00:00,2.08,14456.0,United Kingdom,4.16
565840,22449,SILK PURSE BABUSHKA PINK,1,2011-09-07 12:02:00,2.46,0,United Kingdom,2.46
537202,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-05 14:25:00,3.75,14506.0,United Kingdom,3.75
576840,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2011-11-16 15:23:00,2.46,,United Kingdom,2.46
548553,22262,FELT EGG COSY CHICKEN,-12,2026-01-23 13:00:00,0.0,12523.0,France,-0.0
563557,23110,PARISIENNE KEY CABINET ,2,2026-01-23 14:00:00,5.75,15786.0,United Kingdom,11.5
574544,22632,HAND WARMER RED RETROSPOT,-2,2011-11-04 14:49:00,2.1,17084.0,United Kingdom,-4.2
541219,22637,PIGGY BANK RETROSPOT ,1,2011-01-14 14:06:00,4.96,,Britain,4.96
580137,23242,TREASURE TIN BUFFALO BILL ,1,2011-12-01 19:54:00,2.08,17566.0,United Kingdom,2.08
546027,22637,PIGGY BANK RETROSPOT ,4,2011-03-09 08:09:00,2.55,12759.0,Netherlands,10.2
561219,85032D,YULETIDE IMAGES GIFT WRAP SET,24,2011-07-26 08:51:00,0.65,18180.0,United Kingdom,16.96926724839739
556469,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,2011-06-12 11:37:00,1.25,-1,Germany,-15.0
580541,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-12-05 09:03:00,1.25,15358.0,United Kingdom,15.0
539491,22315,200 RED + WHITE BENDY STRAWS,1,2010-12-20 10:09:00,1.25,14646.0,Netherlands,1.25
581471,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-12-08 19:29:00,1.25,14702.0,United Kingdom,2.5
556509,23242,TREASURE TIN BUFFALO BILL ,-6,2011-06-13 10:33:00,2.08,TEST,Germany,-12.48
560103,21746,SMALL RED RETROSPOT WINDMILL,3,2011-07-14 18:44:00,1.25,17837.0,United Kingdom,3.75
553141,22421,LIPSTICK PEN FUSCHIA,4,2026-01-23 15:00:00,0.42,15907.0,UK,1.68
537773,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2010-12-08 12:36:00,1.45,16016.0,GBR,2.9
580872,20718,RED RETROSPOT SHOPPER BAG,1,2011-12-06 12:02:00,1.25,18283.0,United Kingdom,1.25
552269,22694,WICKER STAR ,3,2011-05-08 11:52:00,2.1,16121.0,GBR,6.300000000000001
553930,23256,CHILDRENS CUTLERY SPACEBOY ,8,2011-05-20 10:22:00,4.15,13178.0,United Kingdom,33.2
540100,22837,?,-106,2011-01-04 16:53:00,0.0,,United Kingdom,-0.0
553897,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-05-19 17:23:00,674685.4850243779,-1,EIRE,2698741.9400975117
549022,22840,ROUND CAKE TIN VINTAGE RED,12,2011-04-05 16:23:00,6.95,12901.0,United Kingdom,83.4
577217,22637,PIGGY BANK RETROSPOT ,1,2011-03-02 17:33:00,2.55,13230.0,United Kingdom,2.55
569414,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-10-04 10:11:00,2.46,0,United Kingdom,29.52
573387,23083,SET 6 PAPER TABLE LANTERN STARS ,2,2011-10-30 14:33:00,0.0,15054.0,United Kingdom,0.0
579558,21175,GIN AND TONIC DIET METAL SIGN,-12,2026-01-23 16:00:00,2.55,14755.0,United Kingdom,-30.599999999999998
581492,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2026-01-23 17:00:00,7.46,,United Kingdom,14.92
562688,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-08-08 13:53:00,0.95,13869.0,United Kingdom,11.399999999999999
573375,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2026-01-23 18:00:00,11.95,15521.0,United Kingdom,23.9
573402,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-30 15:44:00,0.55,12494.0,France,13.200000000000001
568066,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-09-23 13:48:00,4.15,14529.0,United Kingdom,4.15
573291,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-10-28 14:51:00,3.29,16554.0,United Kingdom,26.32
541980,35922,EASTER BUNNY WREATH,5,2011-01-24 15:09:00,4.95,12421.0,Spain,24.75
549299,22499,WOODEN UNION JACK BUNTING,3,2011-04-08 08:20:00,5.95,13995.0,United Kingdom,17.85
562219,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-03 14:14:00,0.79,15089.0,United Kingdom,9.48
540551,46118,FUNKY MONKEY CUSHION COVER,4,2011-01-10 09:43:00,3.36,,United Kingdom,13.44
542243,22041,"RECORD FRAME 7"" SINGLE SIZE ",4,2011-01-26 15:00:00,2.55,17841.0,United Kingdom,10.2
554310,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-05-23 15:25:00,7.46,-1,United Kingdom,14.92
576837,23319,BOX OF 6 MINI 50'S CRACKERS,1,2011-11-16 15:16:00,4.96,,United Kingdom,4.96
559362,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-10-06 18:14:00,4.95,TEST,United Kingdom,-9.9
553002,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-05-12 15:26:00,1.65,13263.0,United Kingdom,1.65
555275,22881,NUMBER TILE VINTAGE FONT 2,1,2011-06-01 17:18:00,4.13,,United Kingdom,4.13
567671,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-21 15:34:00,3.29,,United Kingdom,3.29
537036,23286,BLUE VINTAGE SPOT BEAKER,8,2011-07-18 11:58:00,0.85,13488.0,GB,6.8
559051,23188,VINTAGE  2 METER FOLDING RULER,-2,2026-01-23 19:00:00,3.29,,United Kingdom,-6.58
562031,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2011-08-01 17:37:00,0.85,16984.0,United Kingdom,20.4
578812,21930,JUMBO STORAGE BAG SKULLS,10,2011-11-25 13:30:00,2.08,13332.0,United Kingdom,20.8
547205,22960,JAM MAKING SET WITH JARS,6,2011-03-21 14:00:00,4.25,16558.0,United Kingdom,25.5
542906,22464,HANGING METAL HEART LANTERN,8,2011-02-01 15:12:00,3.29,,United Kingdom,26.32
581219,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-12-08 09:28:00,10.79,,United Kingdom,21.58
547248,90118,PINK DAISY BAG CHARM,1,2011-03-22 09:23:00,2.46,,United Kingdom,2.46
540681,20719,WOODLAND CHARLOTTE BAG,2,2011-01-10 16:25:00,1.66,,United Kingdom,3.32
536982,35970,ZINC FOLKART SLEIGH BELLS,13,2010-12-03 14:27:00,4.21,,United Kingdom,54.73
575753,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-11-11 10:41:00,1.65,17841.0,United Kingdom,3.3
538367,85124B,BLUE JUICY FRUIT PHOTO FRAME,6,2010-12-12 10:48:00,2.55,14800.0,United Kingdom,15.299999999999999
577557,82482,WOODEN PICTURE FRAME WHITE FINISH,-6,2011-11-20 15:36:00,2.95,15426.0,United Kingdom,-17.700000000000003
564552,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-08-25 17:22:00,2.08,16670.0,United Kingdom,20.8
547656,85049F,BABY BOOM RIBBONS ,2,2011-03-24 12:53:00,1.25,13263.0,United Kingdom,2.5
580520,23019,SMALL APOTHECARY MEASURING JAR ,1,2011-12-04 14:55:00,8.25,13521.0,United Kingdom,8.25
536567,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2010-12-01 15:27:00,1.45,16048.0,United Kingdom,17.4
575977,23395,BELLE JARDINIERE CUSHION COVER,1,2011-11-13 13:27:00,3.75,17287.0,United Kingdom,3.75
C563600,22434,BALLOON PUMP WITH 10 BALLOONS,1,2011-02-20 10:56:00,0.0,16746.0,United Kingdom,0.0
538827,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,12,2010-12-14 12:59:00,0.85,-1,United Kingdom,10.2
549262,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2011-04-07 12:38:00,3.75,14465.0,United Kingdom,3.75
548367,22087,PAPER BUNTING WHITE LACE,40,2011-03-30 15:51:00,2.55,17677.0,United Kingdom,102.0
540832,20963,APPLE BATH SPONGE,2,2011-01-11 14:42:00,2.46,,United Kingdom,4.92
545176,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-02-28 14:19:00,0.0,,United Kingdom,6.943821029002963
551174,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-04-26 17:02:00,5.79,,United Kingdom,5.79
578620,22865,HAND WARMER OWL DESIGN,3,2011-11-24 15:21:00,2.1,17247.0,United Kingdom,6.300000000000001
573160,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-10-28 08:58:00,12.5,14359.0,United Kingdom,-12.5
567305,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-19 13:28:00,3.75,12621.0,Germany,15.0
564141,21218,RED SPOTTY BISCUIT TIN,1,2011-08-23 11:47:00,3.75,17841.0,United Kingdom,3.75
574328,22659,LUNCH BOX I LOVE LONDON,12,2011-11-04 09:05:00,1.95,13081.0,United Kingdom,23.4
579520,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,2026-01-23 20:00:00,1.25,12748.0,UK,1.25
553013,84006,MAGIC TREE -PAPER FLOWERS,14,2011-05-12 18:19:00,1.63,,United Kingdom,22.82
551717,21901,"KEY FOB , BACK DOOR ",3,2011-05-03 15:59:00,0.65,NULL,United Kingdom,1.9500000000000002
571732,22728,ALARM CLOCK BAKELIKE PINK,4,2011-10-19 09:58:00,3.75,16298.0,United Kingdom,15.0
558614,22377,BOTTLE BAG RETROSPOT ,3,2011-06-30 15:56:00,1.63,,United Kingdom,4.89
575726,22158,3 HEARTS HANGING DECORATION RUSTIC,-8,2011-11-10 19:12:00,2.95,16791.0,United Kingdom,-23.6
541286,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-09-20 16:41:00,2.1,17873.0,United Kingdom,25.200000000000003
537622,21064,BOOM BOX SPEAKER BOYS,1,2010-12-07 14:30:00,5.95,13173.0,United Kingdom,5.95
555275,21336,GOLD WASHBAG,4,2011-06-01 17:18:00,1.63,,United Kingdom,6.52
563933,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-9,2011-08-21 15:54:00,0.83,16536.0,GBR,-7.47
580540,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-12-05 08:49:00,2.08,13417.0,United Kingdom,12.48
560433,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-07-18 15:49:00,3.29,,United Kingdom,3.29
560271,20728,LUNCH BAG CARS BLUE,2,2011-07-17 14:51:00,1.65,16474.0,United Kingdom,3.3
579170,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-11-28 14:26:00,4.95,17811.0,United Kingdom,9.9
580876,22313,OFFICE MUG WARMER PINK,1,2011-12-06 12:12:00,1.25,14071.0,United Kingdom,1.25
541497,84596L,BISCUITS SMALL BOWL LIGHT BLUE,-3,2011-01-18 15:19:00,0.83,,United Kingdom,-2.4899999999999998
573934,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2026-01-23 21:00:00,0.0,17719.0,United Kingdom,-0.0
578251,22632,HAND WARMER RED RETROSPOT,2,2011-11-23 12:45:00,0.0,15993.0,United Kingdom,0.0
580373,22619,SET OF 6 SOLDIER SKITTLES,4,2011-12-02 17:06:00,3.75,14788.0,United Kingdom,15.0
575656,23240,SET OF 4 KNICK KNACK TINS DOILY ,12,2011-11-10 14:29:00,4.15,13319.0,United Kingdom,49.800000000000004
566073,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-09-08 19:58:00,4.95,14562.0,United Kingdom,9.9
571931,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-10-19 16:59:00,2.46,,United Kingdom,2.46
547243,90014A,SILVER/MOP ORBIT NECKLACE,1,2011-03-21 16:59:00,0.0,17231.0,United Kingdom,0.0
552727,21888,BINGO SET,4,2011-05-11 10:32:00,3.75,14920.0,United Kingdom,15.0
561488,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-27 13:51:00,1.65,16609.0,United Kingdom,16.5
578844,22703,PINK CAT BOWL,4,2011-11-25 16:14:00,1.63,,United Kingdom,6.52
549880,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-04-12 15:30:00,6.75,15932.0,United Kingdom,81.0
563448,21520,BOOZE & WOMEN GREETING CARD ,12,2011-08-16 14:28:00,0.42,15220.0,United Kingdom,5.04
557957,23165,LARGE CERAMIC TOP STORAGE JAR,3,2011-06-23 19:20:00,0.0,13969.0,United Kingdom,0.0
578347,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8,2011-11-24 09:26:00,1.63,,United Kingdom,13.04
549975,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-04-13 14:38:00,5.95,16175.0,United Kingdom,17.85
570217,23199,JUMBO BAG APPLES,2,2011-10-09 12:19:00,2.08,17323.0,United Kingdom,4.16
574967,22731,3D CHRISTMAS STAMPS STICKERS ,3,2011-11-08 10:51:00,1.63,,United Kingdom,4.89
562204,21089,SET/6 GREEN SPRING PAPER CUPS,4,2011-08-03 12:54:00,0.19,16324.0,United Kingdom,0.76
564904,22562,MONSTERS STENCIL CRAFT,-4,2011-08-31 12:11:00,153598.1311545789,15984.0,UK,-614392.5246183156
545462,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-03-03 08:24:00,0.0,17567.0,United Kingdom,0.0
540154,84510C,SET OF 4 POLKADOT COASTERS,1,2011-01-05 11:30:00,2.51,,United Kingdom,2.51
556102,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-08 16:15:00,1.65,13115.0,GB,16.5
545075,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-28 09:33:00,1.45,14211.0,United Kingdom,17.4
544599,22469,HEART OF WICKER SMALL,2,2011-02-21 18:15:00,0.0,,United Kingdom,0.0
558385,22169,FAMILY ALBUM WHITE PICTURE FRAME,8,2011-06-29 09:13:00,7.65,16525.0,United Kingdom,61.2
571713,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2026-01-23 22:00:00,0.83,,United Kingdom,0.83
553544,22231,JIGSAW TREE WITH BIRDHOUSE,2,2011-09-23 15:50:00,0.59,16485.0,United Kingdom,1.18
539502,22412,METAL SIGN NEIGHBOURHOOD WITCH ,3,2010-12-20 11:14:00,2.1,14099.0,Britain,6.300000000000001
567981,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2011-09-23 11:22:00,5.79,,United Kingdom,11.58
573415,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2011-10-30 16:17:00,1.25,13607.0,United Kingdom,1.25
559202,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-07-07 10:40:00,0.0,13583.0,GBR,0.0
567882,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,2011-09-22 15:03:00,0.55,12906.0,United Kingdom,25.109535897638757
581407,23356,LOVE HOT WATER BOTTLE,1,2011-12-08 13:59:00,5.95,13263.0,United Kingdom,5.95
567901,21823,PAINTED METAL HEART WITH HOLLY BELL,1,2011-09-22 16:28:00,0.83,,United Kingdom,0.83
543242,22841,ROUND CAKE TIN VINTAGE GREEN,2,2026-01-23 23:00:00,7.95,15090.0,United Kingdom,15.9
572076,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-10-20 14:01:00,0.0,13761.0,United Kingdom,0.0
563721,22356,CHARLOTTE BAG PINK POLKADOT,-30,2011-08-18 16:27:00,0.85,15232.0,United Kingdom,-25.5
556813,22514,CHILDS GARDEN SPADE BLUE,1,2011-06-14 17:28:00,4.13,,United Kingdom,4.13
537638,22631,CIRCUS PARADE LUNCH BOX ,1,2010-12-07 15:28:00,4.21,,United Kingdom,4.21
545978,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-03-08 12:19:00,1.25,13975.0,United Kingdom,5.0
556932,84944,SET OF 6 KASHMIR FOLKART BAUBLES,24,2011-06-15 15:41:00,0.55,,United Kingdom,13.200000000000001
574471,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-04 11:59:00,1.25,UNKNOWN,United Kingdom,15.0
C561469,21179,NO JUNK MAIL METAL SIGN,-12,2011-07-27 13:13:00,0.39,15289.0,United Kingdom,-4.68
576147,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-11-14 10:49:00,3.75,16303.0,United Kingdom,30.0
570672,22318,FIVE HEART HANGING DECORATION,6,2011-10-11 14:52:00,2.95,12536.0,France,17.700000000000003
559051,22211,WOOD STAMP SET FLOWERS,2,2011-07-05 16:47:00,60809.42022536856,,United Kingdom,121618.28654973386
538198,22629,SPACEBOY LUNCH BOX ,12,2011-07-14 16:12:00,1.95,15521.0,United Kingdom,13.473810846856777
566483,21915,RED  HARMONICA IN BOX ,24,2011-09-13 09:47:00,1.25,13880.0,United Kingdom,30.0
540275,20726,LUNCH BAG WOODLAND,40,2011-01-06 12:11:00,1.65,13680.0,United Kingdom,66.0
578008,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-11-22 12:47:00,2.95,14657.0,United Kingdom,2.95
537042,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,2.1429771497830172
546984,21065,BOOM BOX SPEAKER GIRLS,2,2011-03-18 12:35:00,5.95,15019.0,United Kingdom,11.9
567455,22386,JUMBO BAG PINK POLKADOT,200,2011-09-20 12:14:00,1.74,GUEST,United Kingdom,348.0
564818,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,2011-08-30 12:10:00,2.46,,United Kingdom,2.46
565437,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-09-04 13:48:00,4.95,17050.0,United Kingdom,29.700000000000003
576137,23344,JUMBO BAG 50'S CHRISTMAS ,100,2011-11-14 10:45:00,1.79,15482.0,United Kingdom,179.0
551997,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-05-05 15:47:00,1.63,,United Kingdom,1.63
556079,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-06-08 15:18:00,1.65,18229.0,United Kingdom,16.5
550130,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,2011-04-14 13:17:00,0.0,14390.0,United Kingdom,0.0
542407,21520,BOOZE & WOMEN GREETING CARD ,12,2011-01-27 16:17:00,0.42,15601.0,United Kingdom,5.04
537595,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2010-12-07 12:29:00,4.95,13569.0,United Kingdom,4.95
540261,21385,IVORY HANGING DECORATION  HEART,24,2011-01-06 09:57:00,0.85,13089.0,United Kingdom,20.4
579516,22692,DOORMAT WELCOME TO OUR HOME,1,2011-11-29 17:52:00,8.25,17841.0,United Kingdom,8.25
548388,22420,LIPSTICK PEN BABY PINK,9,2011-03-30 16:52:00,0.42,13268.0,United Kingdom,3.78
572553,21828,EIGHT PIECE SNAKE  SET,1,2011-10-24 17:09:00,2.46,,United Kingdom,2.46
556045,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-08 12:54:00,1.65,15764.0,United Kingdom,16.5
557063,21591,COSY HOUR CIGAR BOX MATCHES ,10,2011-06-16 15:01:00,1.25,17368.0,United Kingdom,12.5
537202,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2010-12-05 14:25:00,0.85,-1,United Kingdom,0.85
551559,22754,SMALL RED BABUSHKA NOTEBOOK ,216,2011-05-03 10:42:00,0.72,16133.0,United Kingdom,155.51999999999998
568141,21990,MODERN FLORAL STATIONERY SET,6,2011-09-25 11:21:00,1.25,16326.0,United Kingdom,7.5
557301,22728,ALARM CLOCK BAKELIKE PINK,12,2011-10-31 15:20:00,3.75,17924.0,United Kingdom,45.0
541816,22432,WATERING CAN PINK BUNNY,2,2011-01-21 15:56:00,1.95,17799.0,United Kingdom,3.9
565847,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-09-07 12:44:00,3.29,,United Kingdom,3.29
552013,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,48,2011-05-05 17:34:00,0.0,12451.0,Switzerland,-8.44113300901949
573137,21993,FLORAL FOLK STATIONERY SET,5,2011-10-27 17:15:00,2.46,,United Kingdom,12.3
545646,10133,COLOURING PENCILS BROWN TUBE,1,2026-01-24 00:00:00,0.85,14779.0,United Kingdom,0.85
573339,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-30 11:49:00,0.83,13278.0,United Kingdom,6.64
547067,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-03-20 13:43:00,1.95,12921.0,United Kingdom,39.0
575681,23461,SWEETHEART BIRD HOUSE,1,2011-11-10 15:32:00,4.15,16903.0,United Kingdom,4.15
575477,22065,CHRISTMAS PUDDING TRINKET POT ,5,2011-11-09 16:14:00,1.63,,United Kingdom,8.149999999999999
571681,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-12-15 12:05:00,1.25,13458.0,United Kingdom,15.0
562933,23199,JUMBO BAG APPLES,2,2011-08-10 16:51:00,0.0,,United Kingdom,0.0
579187,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-11-28 15:31:00,1.63,,United Kingdom,1.63
C566942,22041,"RECORD FRAME 7"" SINGLE SIZE ",-6,2011-09-15 16:16:00,2.55,17139.0,United Kingdom,-15.299999999999999
579414,23320,GIANT 50'S CHRISTMAS CRACKER,4,2011-11-29 12:52:00,2.89,14719.0,United Kingdom,11.56
553061,22519,CHILDS GARDEN BRUSH PINK,2,2011-05-13 11:12:00,2.1,17238.0,United Kingdom,4.2
564754,22496,SET OF 2 ROUND TINS DUTCH CHEESE,2,2026-01-24 01:00:00,5.79,,United Kingdom,11.58
559693,22815,CARD PSYCHEDELIC APPLES,-14,2011-07-11 16:21:00,0.42,,United Kingdom,-5.88
541421,21219,SET/4 BADGES BALLOON GIRL,1,2011-01-17 17:44:00,0.83,,United Kingdom,0.83
574034,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-11-02 12:45:00,8.25,17841.0,United Kingdom,8.25
576704,22664,TOY TIDY DOLLY GIRL DESIGN,3,2011-11-16 12:29:00,2.1,14527.0,United Kingdom,6.300000000000001
576600,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-11-15 15:08:00,16.95,18181.0,United Kingdom,16.95
549560,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-04-10 13:26:00,2.95,15058.0,United Kingdom,2.95
555933,22705,WRAP GREEN PEARS ,25,2011-06-08 08:49:00,0.42,12567.0,France,10.5
572069,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-10-20 13:24:00,2.95,14911.0,EIRE,35.400000000000006
549558,21755,LOVE BUILDING BLOCK WORD,6,2011-05-04 09:52:00,0.0,16539.0,Britain,0.0
573584,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-31 14:36:00,1.65,16705.0,United Kingdom,16.5
550994,22674,FRENCH TOILET SIGN BLUE METAL,3,2011-04-21 19:55:00,1.25,14562.0,United Kingdom,3.75
547964,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-03-28 15:45:00,1.25,,UK,1.25
544572,22429,ENAMEL MEASURING JUG CREAM,4,2011-02-21 13:21:00,0.0,14639.0,United Kingdom,0.0
537224,79190D,RETRO PLASTIC DAISY TRAY,1,2010-12-05 16:24:00,0.42,13174.0,United Kingdom,0.42
562593,23306,SET OF 36 DOILIES PANTRY DESIGN,2,2011-08-07 15:43:00,1.45,16549.0,GBR,2.9
547538,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-03-23 15:17:00,1.95,13534.0,United Kingdom,19.5
541485,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2011-01-18 13:05:00,3.25,18118.0,United Kingdom,3.25
575177,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-08 18:41:00,4.13,,UK,4.13
539958,90152A,SILVER/NAT SHELL NECKLACE W PENDANT,1,2010-12-23 13:26:00,5.51,,United Kingdom,5.51
576665,22087,PAPER BUNTING WHITE LACE,2,2011-11-16 11:46:00,734380.8087290213,17841.0,United Kingdom,1468761.6174580427
562044,22100,SKULLS SQUARE TISSUE BOX,36,2011-08-02 10:24:00,0.39,16607.0,United Kingdom,14.040000000000001
543161,37500,TEA TIME TEAPOT IN GIFT BOX,2,2011-02-03 17:01:00,232853.37553546127,14497.0,GB,465706.75107092253
574965,23007, SPACEBOY BABY GIFT SET,1,2011-11-08 10:44:00,16.95,17964.0,United Kingdom,16.95
547250,22280,POCKET BAG PINK PAISELY BROWN SPOT,1,2011-03-22 09:30:00,2.46,0,United Kingdom,2.46
553390,22917,HERB MARKER ROSEMARY,2,2011-05-16 16:41:00,0.65,17841.0,United Kingdom,1.3
537042,21579,LOLITA  DESIGN  COTTON TOTE BAG,-1,2010-12-05 10:45:00,2.25,13838.0,United Kingdom,-2.25
